Project,Community,Person_ID,Place_on_list,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,accounting,DianeKennedyCPA,10,0.92,0.5,0.42,50.0,42.0,0.632911392405,0.00962334447793,0.672727272727,0.4,0.22,0.18,0.500478723404,0.0109520595438,0.6,5.3,126.0,86.0,0.120879120879,0.0,13.0,0,19.0,0
584,accounting,SmoothBkkpng,70,0.23,0.12,0.11,12.0,11.0,0.529100529101,0.00324282666867,0.533333333333,0.07,0.02,0.05,0.388801652893,0.00222015284693,0.4,7.71428571429,22.0,32.0,0.032967032967,0.021978021978,5.0,2.0,5.0,3.0
584,accounting,BMcAvoyCPA,74,0.96,0.37,0.59,37.0,59.0,0.709219858156,0.00734662861969,0.6,0.13,0.07,0.06,0.409086956522,0.00224908813989,0.3,1.61538461538,10.0,11.0,0.021978021978,0.0769230769231,2.0,16.0,2.0,16.0
584,accounting,AICPA_JofA,2,1.86,0.88,0.98,88.0,98.0,0.980392156863,0.0201266473722,0.878787878788,0.63,0.38,0.25,0.519834254144,0.0457750359076,0.46511627907,9.90476190476,509.0,115.0,0.307692307692,0.032967032967,276.0,9.0,277.0,9.0
584,accounting,EDavisCPA,39,0.85,0.42,0.43,42.0,43.0,0.636942675159,0.00811989716527,0.734693877551,0.2,0.07,0.13,0.487512953368,0.00221801966502,0.333333333333,1.7,16.0,18.0,0.0659340659341,0.032967032967,6.0,4.0,6.0,5.0
584,accounting,CharlotteCPA,69,0.7,0.39,0.31,39.0,31.0,0.591715976331,0.00767804344837,0.555555555556,0.26,0.14,0.12,0.47045,0.00617411774665,0.368421052632,12.1153846154,108.0,207.0,0.043956043956,0.032967032967,5.0,13.0,7.0,15.0
584,accounting,wrbarefoot,96,0.88,0.35,0.53,35.0,53.0,0.680272108844,0.00696627050514,0.660377358491,0.45,0.18,0.27,0.54387283237,0.00695358405624,0.5,4.86666666667,88.0,131.0,0.043956043956,0.0879120879121,12.0,19.0,13.0,24.0
584,accounting,byron_cpa,65,0.43,0.29,0.14,29.0,14.0,0.534759358289,0.00630052918345,0.34375,0.24,0.12,0.12,0.463497536946,0.00831409700838,0.333333333333,4.95833333333,51.0,68.0,0.032967032967,0.032967032967,8.0,4.0,8.0,4.0
584,accounting,JodyPadarCPA,7,1.62,0.76,0.86,76.0,86.0,0.877192982456,0.0190726099725,0.8,0.89,0.53,0.36,0.570242424242,0.0661952877682,0.618181818182,14.6292134831,869.0,433.0,0.153846153846,0.0989010989011,64.0,22.0,64.0,25.0
584,accounting,westerncpe,82,0.58,0.23,0.35,23.0,35.0,0.606060606061,0.00536079872509,0.657142857143,0.05,0.01,0.04,0.363281853282,0.00207267292667,0.25,1.4,1.0,6.0,0.0,0.0549450549451,0,14.0,0,14.0
584,accounting,qbguy,36,0.88,0.39,0.49,39.0,49.0,0.662251655629,0.00733178359668,0.62962962963,0.32,0.18,0.14,0.47045,0.0113987296687,0.6,6.65625,142.0,71.0,0.0549450549451,0.10989010989,25.0,41.0,25.0,43.0
584,accounting,MACPA,11,1.49,0.69,0.8,69.0,80.0,0.833333333333,0.0147108231294,0.8625,0.48,0.3,0.18,0.482512820513,0.0417639255652,0.333333333333,13.2291666667,314.0,321.0,0.21978021978,0.208791208791,137.0,52.0,137.0,54.0
584,accounting,dustinwCPA,34,1.16,0.52,0.64,52.0,64.0,0.735294117647,0.00967159153146,0.757575757576,0.59,0.24,0.35,0.566807228916,0.0175310993565,0.552631578947,11.2372881356,223.0,440.0,0.142857142857,0.032967032967,46.0,3.0,46.0,3.0
584,accounting,MInfanteCPA,32,1.18,0.56,0.62,56.0,62.0,0.724637681159,0.010129256273,0.594594594595,0.52,0.25,0.27,0.553470588235,0.0173598380259,0.485714285714,5.86538461538,228.0,77.0,0.0549450549451,0.153846153846,5.0,24.0,5.0,32.0
584,accounting,sleetergroup,80,0.67,0.44,0.23,44.0,23.0,0.564971751412,0.00838618042722,0.45652173913,0.22,0.13,0.09,0.429634703196,0.0132977373249,0.571428571429,3.0,43.0,23.0,0.0989010989011,0.021978021978,13.0,2.0,13.0,4.0
584,accounting,Atlanta_CPA,40,1.38,0.51,0.87,51.0,87.0,0.884955752212,0.00943063173271,0.586206896552,0.02,0.01,0.01,0.301570512821,0.0017067110795,0.0,1.0,1.0,1.0,0.0,0.010989010989,0,1.0,0,1.0
584,accounting,darcangeloCPAs,62,1.15,0.51,0.64,51.0,64.0,0.735294117647,0.0100106394221,0.666666666667,0.34,0.11,0.23,0.528595505618,0.00343824589447,0.36,3.35294117647,56.0,58.0,0.032967032967,0.131868131868,3.0,14.0,3.0,15.0
584,accounting,melsteelman,93,0.97,0.4,0.57,40.0,57.0,0.699300699301,0.00842724583549,0.672413793103,0.15,0.03,0.12,0.454541062802,0.00207362488371,0.25,4.06666666667,5.0,56.0,0.021978021978,0.043956043956,5.0,25.0,5.0,26.0
