name,keyword_found,centrality,retweets,all_retweets
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,1,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,3
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,1,3
NeilWithers,0,0.35,0,4
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,1,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,1,1
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
NeilWithers,0,0.35,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,2,2
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,2
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,2,4
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,1,2
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,2,2
ChemWorldTech,0,0.36,0,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,3,4
ChemWorldTech,1,0.36,0,0
ChemWorldTech,1,0.36,3,4
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,2,2
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,1,2
ChemWorldTech,0,0.36,1,1
ChemWorldTech,0,0.36,1,3
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,1,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
ChemWorldTech,0,0.36,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,2
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,3
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,3
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,0,3
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,1,1
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,3
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,2
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,3
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,2
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,3
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,1,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,1,1
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
nanoscale_rsc,0,0.17,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,0,0.15,0,0
ACS_NCW,1,0.15,0,2
ACS_NCW,1,0.15,0,1
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,1,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,1,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,1
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
ACS_NCW,0,0.15,0,0
