Project,Community,Person_ID,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_vol_in,FF_vol_out,FF_groups_in,FF_groups_out,FF_rec,FF_bin_betweeness,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_vol_in,AT_vol_out,AT_groups_in,AT_groups_out,AT_rec,AT_bin_betweeness,AT_avg_tie_strength,AT_strength_centrality_in,RT_bin_in_degree,RT_bin_out_degree,RT_vol_in,RT_vol_out
584,lawyer_legal,samglover,1,0.00186040929004,0.000840184840665,0.00102022444938,14.0,17.0,12,9,0.0,3.36121626461e-07,0.00198043569585,6.00132029046e-05,0.00192042249295,1.0,69.0,1,21,0.03125,8.56109882859e-05,2.12121212121,0.58,6.00132029046e-05,0.00150033007262,1.0,37.0
584,lawyer_legal,SteveWorrall,1,0.0321670767569,0.0103222708996,0.0218448058573,172.0,364.0,49,72,0.433155080214,0.000241834856004,0.00414091100042,0.000240052811619,0.0039008581888,4.0,131.0,3,33,0.0298507462687,3.28851037905e-05,1.95652173913,1.0993877551,0.0,0.000180039608714,0,3.0
584,lawyer_legal,erikmagraken,1,0.00666146552241,0.00240052811619,0.00426093740623,40.0,71.0,22,34,0.520547945205,1.81568683171e-05,0.000960211246474,0.000180039608714,0.00078017163776,3.0,16.0,3,11,0.0666666666667,7.75505563865e-05,1.1875,0.75,0.0,0.000120026405809,0,2.0
584,lawyer_legal,WoodAtterWolf,1,0.0159635119726,0.00732161075437,0.00864190121827,122.0,144.0,38,50,0.761589403974,1.93485746261e-05,0.000180039608714,0.000180039608714,0.0,3.0,0,1,0,0.0,0.0,1.0,1.26,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,lawyer_legal,cyberlaw,1,0.00216047530457,0.00102022444938,0.00114025085519,17.0,19.0,12,14,0.384615384615,1.6043116795e-06,0.00144031686971,6.00132029046e-05,0.00138030366681,1.0,95.0,1,13,0.0,4.34752072235e-05,4.0,0.11,0.000120026405809,0.0,2.0,0
584,lawyer_legal,BarrettDavid,1,0.0107423633199,0.00318069975395,0.00756166356598,53.0,126.0,31,52,0.260563380282,8.46536303789e-05,0.00174038288423,0.000180039608714,0.00156034327552,8.0,46.0,3,20,0.0740740740741,2.90324391812e-05,1.86206896552,2.75414141414,6.00132029046e-05,0.000660145231951,1.0,28.0
584,lawyer_legal,justiacom,1,0.00282062053652,0.00150033007262,0.0013202904639,25.0,22.0,19,16,0.175,1.28280425019e-05,0.00228050171038,6.00132029046e-05,0.00222048850747,1.0,56.0,1,20,0.0,2.0537340576e-06,1.5,0.363636363636,0.000120026405809,6.00132029046e-05,2.0,1.0
584,lawyer_legal,Legal_Alerts,1,0.00552121466723,0.00288063373942,0.0026405809278,48.0,44.0,28,25,0.586206896552,2.0800101033e-06,0.000300066014523,0.000180039608714,0.000120026405809,3.0,10.0,3,2,0.0,1.77740508782e-06,2.6,1.1552690167,0.0,0.0,0,0
584,lawyer_legal,ABAesq,1,0.00396087139171,0.00186040929004,0.00210046210166,31.0,35.0,21,22,0.571428571429,1.55870666054e-06,0.00174038288423,0.000360079217428,0.00138030366681,13.0,38.0,6,16,0.0,0.000138498141371,1.75862068966,6.59414141414,0.000180039608714,6.00132029046e-05,3.0,1.0
584,lawyer_legal,LawPracticeTips,1,0.00546120146432,0.00108023765228,0.00438096381204,18.0,73.0,11,33,0.151898734177,4.26412308175e-06,0.000180039608714,6.00132029046e-05,0.000120026405809,1.0,4.0,1,2,0.0,1.00293473602e-05,1.66666666667,0.34,0.0,0.000480105623237,0,10.0
584,lawyer_legal,dja2law,1,0.00696153153694,0.00120026405809,0.00576126747885,20.0,96.0,17,39,0.16,1.00593356209e-05,0.00204044889876,0.0,0.00204044889876,0,116.0,0,20,0.0,1.64366912002e-06,3.41176470588,0,0.0,0.00174038288423,0,54.0
584,lawyer_legal,advocatesstudio,1,0.00594130708756,0.00288063373942,0.00306067334814,48.0,51.0,24,20,0.571428571429,6.50045683087e-06,0.00228050171038,0.000300066014523,0.00198043569585,41.0,101.0,4,19,0.0555555555556,0.00013019234701,3.73684210526,22.4660729747,0.000180039608714,0.000540118826142,5.0,11.0
584,lawyer_legal,erwiest,1,0.0101422312909,0.00180039608714,0.00834183520374,30.0,139.0,22,46,0.173611111111,2.09055245867e-05,0.00564124107304,0.000120026405809,0.00552121466723,2.0,195.0,2,37,0.010752688172,0.00017960708733,2.09574468085,0.919191919192,0.000120026405809,0.00138030366681,3.0,36.0
584,lawyer_legal,ChrisLevinson,1,0.126267778911,0.0624737442237,0.0637940346876,1041.0,1063.0,142,142,0.97373358349,0.000992461627559,0.000180039608714,6.00132029046e-05,0.000120026405809,1.0,2.0,1,1,0.0,0.0,1.0,0.21,0.000120026405809,6.00132029046e-05,4.0,1.0
584,lawyer_legal,walterolson,1,0.0139230630739,0.0052211486527,0.00870191442117,87.0,145.0,49,66,0.487179487179,5.49944935328e-05,0.00276060733361,0.000480105623237,0.00228050171038,41.0,265.0,8,19,0.0454545454545,3.84446626686e-05,6.65217391304,8.7,0.000300066014523,0.000540118826142,54.0,17.0
584,lawyer_legal,AlexisNeely,1,0.0261057432635,0.0166836704075,0.00942207285603,278.0,157.0,94,46,0.135770234987,6.96509687001e-05,0.00594130708756,0.00276060733361,0.00318069975395,92.0,130.0,26,27,0.151162790698,0.000539670308405,2.24242424242,35.0185116471,0.000600132029046,0.000240052811619,15.0,5.0
584,lawyer_legal,LawyerCoach,1,0.00870191442117,0.00318069975395,0.00552121466723,53.0,92.0,25,38,0.510416666667,1.22451152171e-05,0.00246054131909,0.000180039608714,0.00228050171038,13.0,54.0,3,15,0.0512820512821,8.57297654493e-05,1.63414634146,4.19555555556,6.00132029046e-05,0.000300066014523,6.0,8.0
584,lawyer_legal,Charonqc,1,0.00246054131909,0.00144031686971,0.00102022444938,24.0,17.0,19,11,0.171428571429,5.64469790165e-06,0.000480105623237,0.000240052811619,0.000240052811619,8.0,6.0,4,3,0.0,9.37637264071e-05,1.75,4.02151515152,0.0,0.000840184840665,0,20.0
584,lawyer_legal,danielschwartz,1,0.00324071295685,0.00174038288423,0.00150033007262,29.0,25.0,19,16,0.102040816327,5.9965330596e-06,0.00252055452199,0.000480105623237,0.00204044889876,69.0,65.0,5,19,0.105263157895,0.000149572192377,3.19047619048,30.1753535353,0.000120026405809,0.000960211246474,2.0,26.0
584,lawyer_legal,LegalRebels,1,0.00624137310208,0.00276060733361,0.00348076576847,46.0,58.0,23,27,0.793103448276,8.44079496777e-06,0.000660145231951,0.000120026405809,0.000540118826142,3.0,9.0,1,7,0.0,1.32845628943e-05,1.09090909091,1.19191919192,6.00132029046e-05,0.0,1.0,0
584,lawyer_legal,entrepreneurlaw,1,0.0150633139291,0.0038408449859,0.0112224689432,64.0,187.0,29,61,0.321052631579,6.71100355624e-05,0.000840184840665,6.00132029046e-05,0.00078017163776,1.0,28.0,1,10,0.0,2.19954820839e-06,2.07142857143,0.5,0.0,0.000180039608714,0,3.0
584,lawyer_legal,dhowell,1,0.0267658884955,0.00708155794275,0.0196843305527,118.0,328.0,55,76,0.218579234973,0.000141704072335,0.0090019804357,0.000480105623237,0.00852187481246,55.0,356.0,6,44,0.0135135135135,0.00041186921702,2.74,6.97494949495,0.000540118826142,0.00078017163776,13.0,22.0
584,lawyer_legal,LawMarketing_,1,0.0234051491328,0.0130828782332,0.0103222708996,218.0,172.0,79,70,0.604938271605,4.68616511908e-05,0.000600132029046,0.000180039608714,0.000420092420332,10.0,12.0,3,4,0.25,4.52632671689e-05,2.2,4.13334982478,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,lawyer_legal,hrlawyer,1,0.00954209926184,0.00432095060913,0.0052211486527,72.0,87.0,26,32,0.65625,1.53098719069e-05,0.000660145231951,0.000120026405809,0.000540118826142,4.0,21.0,2,3,0.0,2.63376002178e-08,2.27272727273,2.87,0.0,6.00132029046e-05,0,2.0
584,lawyer_legal,actlaw,1,0.00504110904399,0.00234051491328,0.00270059413071,39.0,45.0,26,27,0.527272727273,1.83430569244e-05,0.00180039608714,0.000180039608714,0.00162035647843,3.0,59.0,2,11,0.0344827586207,6.66888812421e-06,2.06666666667,0.957474747475,6.00132029046e-05,0.000180039608714,1.0,3.0
584,lawyer_legal,matthomann,1,0.0145231951029,0.00498109584109,0.00954209926184,83.0,159.0,37,54,0.359550561798,1.53844264163e-05,0.00162035647843,0.000540118826142,0.00108023765228,26.0,30.0,7,14,0.125,0.000166160047046,2.07407407407,9.22457225314,0.000240052811619,0.00150033007262,5.0,41.0
584,lawyer_legal,OreLawPracMgmt,1,0.00708155794275,0.00222048850747,0.00486106943528,37.0,81.0,25,47,0.372093023256,1.04853723505e-05,0.00186040929004,0.000420092420332,0.00144031686971,16.0,68.0,7,16,0.0333333333333,4.26138018496e-05,2.70967741935,8.27408163265,0.0,0.0013202904639,0,31.0
584,lawyer_legal,legalmediamtrs,1,0.00570125427594,0.0025805677249,0.00312068655104,43.0,52.0,24,27,0.55737704918,1.15102761176e-06,0.00108023765228,0.000180039608714,0.00090019804357,4.0,23.0,3,13,0.0588235294118,2.79603533597e-05,1.5,2.32369820656,6.00132029046e-05,0.000720158434856,1.0,14.0
584,lawyer_legal,MotoringLawyer,1,0.0372681990038,0.018904158915,0.0183640400888,315.0,306.0,85,86,0.870481927711,2.41917399405e-05,0.000660145231951,0.0,0.000660145231951,0,30.0,0,7,0.0,6.09565303876e-08,2.72727272727,0,0.0,0.000540118826142,0,12.0
584,lawyer_legal,donnaseyle,1,0.00378083178299,0.00120026405809,0.0025805677249,20.0,43.0,10,15,0.3125,7.90892220156e-07,0.00174038288423,0.000240052811619,0.00150033007262,9.0,59.0,4,12,0.0740740740741,0.000124903490568,2.34482758621,3.17,6.00132029046e-05,0.0,2.0,0
584,lawyer_legal,richard_russeth,1,0.0111624557403,0.0051611354498,0.00600132029046,86.0,100.0,32,40,0.690909090909,1.64626299466e-05,0.00468102982656,0.00078017163776,0.0039008581888,34.0,182.0,7,25,0.130434782609,0.000423942520947,2.76923076923,11.49,0.000360079217428,0.000240052811619,9.0,5.0
584,lawyer_legal,charlesthomas,1,0.00804176918922,0.00234051491328,0.00570125427594,39.0,95.0,29,34,0.0983606557377,3.23018695757e-05,0.00156034327552,0.000180039608714,0.00138030366681,6.0,25.0,3,13,0.0833333333333,2.22901435065e-05,1.19230769231,2.09,0.0,0.000720158434856,0,12.0
584,lawyer_legal,ErikJHeels,1,0.0162035647843,0.0160235251755,0.000180039608714,267.0,3.0,86,3,0.00371747211896,3.34813292499e-06,0.0013202904639,0.000240052811619,0.00108023765228,7.0,22.0,4,12,0.047619047619,8.53303855592e-05,1.31818181818,2.29242424242,0.0,0.000120026405809,0,2.0
584,lawyer_legal,SocialMediaLaw1,1,0.0366680669747,0.019504290944,0.0171637760307,325.0,286.0,83,80,0.818452380952,2.16113573604e-05,0.00834183520374,0.000600132029046,0.0077417031747,23.0,280.0,8,35,0.0296296296296,6.10494746522e-05,2.17985611511,12.838276644,0.000600132029046,0.0,13.0,0
584,lawyer_legal,in_house_lawyer,1,0.000600132029046,0.000240052811619,0.000360079217428,4.0,6.0,4,6,0.428571428571,1.86595333063e-07,0.00078017163776,6.00132029046e-05,0.000720158434856,2.0,63.0,1,11,0.0833333333333,0.000275140949103,5.0,0.14,0.000120026405809,6.00132029046e-05,2.0,1.0
584,lawyer_legal,haleymaple,1,0.00768168997179,0.00324071295685,0.00444097701494,54.0,74.0,21,34,0.376344086022,1.23096289388e-05,0.00192042249295,0.000360079217428,0.00156034327552,45.0,67.0,5,14,0.142857142857,4.79587866638e-05,3.5,14.5366666667,0.000120026405809,0.000660145231951,2.0,17.0
584,lawyer_legal,EvansIPLaw,1,0.018904158915,0.00180039608714,0.0171037628278,30.0,285.0,21,70,0.0862068965517,7.40526236368e-06,0.00198043569585,0.000240052811619,0.00174038288423,6.0,61.0,4,17,0.0645161290323,4.72108174127e-05,2.0303030303,1.9175788816,0.000120026405809,0.00162035647843,2.0,52.0
584,lawyer_legal,CopyrightLaw,1,0.00288063373942,0.00288063373942,0.0,48.0,0,35,0,0.0,0.0,0.000300066014523,0.000300066014523,0.0,6.0,0,5,0,0.0,0.0,1.2,1.39505050505,0.000660145231951,0.0,12.0,0
584,lawyer_legal,AdrianLurssen,1,0.0216047530457,0.00582128068175,0.0157834723639,97.0,263.0,43,68,0.313868613139,7.05498992792e-05,0.00366080537718,0.000540118826142,0.00312068655104,16.0,107.0,8,21,0.051724137931,8.43928171268e-05,2.01639344262,4.64751391466,0.000180039608714,0.00090019804357,4.0,16.0
584,lawyer_legal,allisonshields,1,0.00156034327552,0.000720158434856,0.000840184840665,12.0,14.0,10,12,0.238095238095,2.56425002155e-06,0.000360079217428,0.0,0.000360079217428,0,9.0,0,6,0.0,2.20968253258e-05,1.5,0,0.000120026405809,0.0,2.0,0
584,lawyer_legal,Law_Practice,1,0.00144031686971,0.000960211246474,0.000480105623237,16.0,8.0,12,7,0.5,7.35022037776e-07,0.000120026405809,6.00132029046e-05,6.00132029046e-05,1.0,5.0,1,1,0.0,4.01014276619e-07,3.0,0.363636363636,0.0,0.0,0,0
584,lawyer_legal,blawgreview,1,0.00444097701494,0.00150033007262,0.00294064694233,25.0,49.0,17,25,0.275862068966,1.12398292928e-05,0.00354077897137,0.000120026405809,0.00342075256556,2.0,203.0,2,30,0.0350877192982,8.9426151692e-05,3.47457627119,0.986161616162,0.000120026405809,0.000240052811619,6.0,5.0
584,lawyer_legal,worklawyer,1,0.00714157114565,0.00186040929004,0.00528116185561,31.0,88.0,18,39,0.239583333333,6.58516515778e-06,0.00114025085519,0.0,0.00114025085519,0,39.0,0,18,0.0,7.33540604078e-05,2.05263157895,0,0.0,0.000720158434856,0,19.0
584,lawyer_legal,ltrc,1,0.00438096381204,0.00138030366681,0.00300066014523,23.0,50.0,16,31,0.377358490566,3.72277884363e-06,0.000300066014523,0.0,0.000300066014523,0,5.0,0,3,0.0,1.03975987323e-06,1.0,0,0.0,0.0,0,0
584,lawyer_legal,Turkewitz,1,0.000240052811619,0.000120026405809,0.000120026405809,2.0,2.0,2,2,0.333333333333,4.64374622106e-08,0.000600132029046,0.0,0.000600132029046,0,13.0,0,8,0.0,7.72253581578e-06,1.3,0,6.00132029046e-05,0.000120026405809,1.0,3.0
584,lawyer_legal,thelegalintel,1,0.00120026405809,0.00078017163776,0.000420092420332,13.0,7.0,12,7,0.111111111111,3.11495327918e-07,0.000120026405809,6.00132029046e-05,6.00132029046e-05,81.0,7.0,1,1,1.0,1.39591528533e-07,44.0,17.01,6.00132029046e-05,0.0,4.0,0
584,lawyer_legal,bickertonlaw,1,0.00276060733361,0.000840184840665,0.00192042249295,14.0,32.0,10,17,0.314285714286,6.6968141312e-07,0.000420092420332,6.00132029046e-05,0.000360079217428,1.0,18.0,1,4,0.0,8.02759378241e-05,2.71428571429,0.540816326531,0.0,0.000300066014523,0,6.0
584,lesbian,TheLesbianMafia,1,0.0558722919042,0.0278461261478,0.0280261657565,464.0,467.0,107,107,0.96,0.000366903033842,0.00150033007262,0.000300066014523,0.00120026405809,9.0,29.0,5,11,0.0,1.43251125609e-05,1.52,2.84,0.000120026405809,0.000540118826142,2.0,12.0
584,lesbian,onemorelesbian,1,0.00510112224689,0.00174038288423,0.00336073936266,29.0,56.0,21,28,0.393442622951,2.78524381368e-05,0.000960211246474,0.0,0.000960211246474,0,18.0,0,12,0.0,1.66659187468e-05,1.125,0,6.00132029046e-05,0.000120026405809,2.0,2.0
584,lesbian,TheEllenShow,3,0.233151293285,0.107963752025,0.125187541259,1799.0,2086.0,157,145,0.208398133748,0.0264267179686,0.0510112224689,0.0433895457001,0.00762167676889,1801.0,444.0,129,36,0.10533159948,0.00448832262385,2.64117647059,527.859420589,0.00708155794275,6.00132029046e-05,164.0,1.0
584,lesbian,lesbian_network,1,0.00114025085519,0.000480105623237,0.000660145231951,8.0,11.0,8,10,0.117647058824,8.3530196863e-06,0.000240052811619,0.0,0.000240052811619,0,21.0,0,3,0.0,7.97843434507e-07,5.25,0,0.0,0.000180039608714,0,3.0
584,lesbian,ACCIDENTALDIVA,1,0.000480105623237,0.000420092420332,6.00132029046e-05,7.0,1.0,7,1,0.142857142857,7.35904624847e-07,0.000600132029046,0.000180039608714,0.000420092420332,8.0,28.0,3,6,0.111111111111,2.40831082878e-08,3.6,0.39,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,lesbian,dorothysnarker,1,0.00480105623237,0.00144031686971,0.00336073936266,24.0,56.0,21,26,0.0958904109589,8.9142713089e-06,0.0013202904639,0.000420092420332,0.00090019804357,15.0,45.0,5,11,0.1,4.4144428712e-05,2.72727272727,6.12454545455,0.000360079217428,6.00132029046e-05,9.0,1.0
584,lesbian,phoenixstar9,1,0.0110424293345,0.00564124107304,0.00540118826142,94.0,90.0,55,56,0.84,1.38651056357e-05,0.000360079217428,0.000240052811619,0.000120026405809,4.0,36.0,4,2,0.0,3.78392182985e-05,6.66666666667,1.54142857143,0.0,0.000960211246474,0,31.0
584,lesbian,afterellen,1,0.00768168997179,0.00216047530457,0.00552121466723,36.0,92.0,23,30,0.0847457627119,0.000168948010694,0.00312068655104,0.000540118826142,0.0025805677249,13.0,72.0,9,21,0.04,3.93717170209e-05,1.63461538462,4.24383838384,0.000240052811619,0.00078017163776,5.0,31.0
584,lesbian,bestlesbianweek,1,0.00666146552241,0.00192042249295,0.00474104302947,32.0,79.0,19,35,0.261363636364,2.61456080117e-05,0.00234051491328,6.00132029046e-05,0.00228050171038,1.0,78.0,1,22,0.0,3.37273170392e-05,2.02564102564,0.35,6.00132029046e-05,0.000300066014523,1.0,5.0
584,lesbian,queerza,1,0.0123027065955,0.00720158434856,0.00510112224689,120.0,85.0,52,48,0.614173228346,3.38453157541e-05,0.000420092420332,0.0,0.000420092420332,0,7.0,0,6,0.0,0.000233224294784,1.0,0,0.000120026405809,0.0,2.0,0
584,lesbian,THEsaragilbert,1,0.00996219168217,0.00690151833403,0.00306067334814,115.0,51.0,64,25,0.0849673202614,1.00339811869e-05,0.00342075256556,0.00138030366681,0.00204044889876,56.0,85.0,15,19,0.1875,2.18703058631e-05,2.47368421053,20.6642218099,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,lesbian,MeanderingMuse,1,0.022624977495,0.00996219168217,0.0126627858129,166.0,211.0,67,73,0.778301886792,5.04291317412e-05,0.00114025085519,0.000120026405809,0.00102022444938,5.0,148.0,2,8,0.0,3.02198902913e-05,8.05263157895,1.55555555556,6.00132029046e-05,0.0,1.0,0
584,lesbian,CherryGRRL,1,0.00636139950789,0.000300066014523,0.00606133349337,5.0,101.0,4,31,0.0291262135922,1.27516956439e-06,0.0013202904639,6.00132029046e-05,0.001260277261,1.0,35.0,1,12,0.0,0.000251035767274,1.63636363636,0.44,0.0,0.000240052811619,0,4.0
584,lesbian,HRC,3,0.040929004381,0.0141631158855,0.0267658884955,236.0,446.0,79,98,0.375,0.000385567767937,0.0102022444938,0.00666146552241,0.00354077897137,237.0,186.0,53,21,0.055900621118,0.000333415936526,2.48823529412,80.0831251288,0.00240052811619,0.00078017163776,86.0,14.0
584,lesbian,clublezlife,1,0.0231650963212,0.0112224689432,0.011942627378,187.0,199.0,67,76,0.746606334842,0.000128110555541,0.000720158434856,6.00132029046e-05,0.000660145231951,1.0,22.0,1,9,0.0,8.05458255158e-05,1.91666666667,0.39,0.0,6.00132029046e-05,0,1.0
584,lesbian,GeniaStevens,1,0.0451899417872,0.0216047530457,0.0235851887415,360.0,393.0,105,109,0.850122850123,0.000167555410696,0.00180039608714,0.000120026405809,0.00168036968133,6.0,45.0,2,21,0.0,7.50007427828e-05,1.7,1.51,0.000360079217428,0.0,9.0,0
584,lesbian,LAGayCenter,1,0.00594130708756,0.00150033007262,0.00444097701494,25.0,74.0,17,32,0.151162790698,2.63059460858e-06,0.00372081858009,0.000240052811619,0.00348076576847,9.0,181.0,4,23,0.016393442623,2.03067067028e-05,3.06451612903,1.8,0.000180039608714,0.00090019804357,3.0,17.0
584,lesbian,lezgetreal,1,0.015723459161,0.00192042249295,0.0138030366681,32.0,230.0,19,41,0.119658119658,2.54174372374e-05,0.000180039608714,0.000180039608714,0.0,3.0,0,3,0,0.0,0.0,1.0,0.921616161616,0.0,0.000480105623237,0,13.0
584,lesbian,KateClinton,1,0.00078017163776,0.000480105623237,0.000300066014523,8.0,5.0,6,3,0.0833333333333,1.1357981969e-08,0.000240052811619,0.000120026405809,0.000120026405809,2.0,2.0,2,2,0.0,6.3554336433e-06,1.0,0.161616161616,0.000300066014523,0.0,6.0,0
584,lesbian,glaad,2,0.0542519354258,0.0153633799436,0.0388885554822,256.0,648.0,91,115,0.365558912387,0.0019322035738,0.0139230630739,0.00594130708756,0.00798175598632,178.0,480.0,50,43,0.12077294686,0.00132615751904,2.83620689655,54.991886209,0.00222048850747,0.00078017163776,61.0,18.0
584,lesbian,qorqeousFAGG,1,0.0,0.0,0.0,0,0,0,0,0,9.75279686359e-07,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0.0,1.0,0,0.0,0.000180039608714,0,80.0
584,lesbian,katemoennig,1,0.001260277261,0.000480105623237,0.00078017163776,8.0,13.0,8,9,0.105263157895,7.83016798878e-07,0.000300066014523,6.00132029046e-05,0.000240052811619,1.0,4.0,1,4,0.0,0.0,1.0,0.62,6.00132029046e-05,0.000180039608714,1.0,3.0
584,lesbian,samantharonson,2,0.020164436176,0.016983736422,0.00318069975395,283.0,53.0,93,18,0.127516778523,1.70511343358e-05,0.0077417031747,0.00420092420332,0.00354077897137,327.0,228.0,33,29,0.29,0.00012174364765,4.3023255814,83.897164534,0.000840184840665,0.00234051491328,21.0,151.0
584,lesbian,LogoTV,1,0.0147032347116,0.00444097701494,0.0102622576967,74.0,171.0,43,53,0.177884615385,8.40663801295e-05,0.00582128068175,0.00228050171038,0.00354077897137,79.0,133.0,26,18,0.054347826087,0.000167237091977,2.18556701031,20.6717254174,0.000240052811619,0.000720158434856,6.0,13.0
584,lesbian,TheFabFemme,1,0.00396087139171,0.00150033007262,0.00246054131909,25.0,41.0,17,26,0.434782608696,1.08961093915e-05,0.000660145231951,0.000180039608714,0.000480105623237,3.0,66.0,3,5,0.0,7.06572104406e-05,6.27272727273,1.89,6.00132029046e-05,0.000360079217428,2.0,6.0
584,lesbian,AnyoneButMe,1,0.000420092420332,0.000240052811619,0.000180039608714,4.0,3.0,4,3,0.166666666667,6.76193655544e-07,0.0013202904639,0.000180039608714,0.00114025085519,7.0,27.0,3,11,0.047619047619,0.000340598628673,1.54545454545,3.06,0.000120026405809,0.000120026405809,2.0,2.0
584,lesbian,GeekPornGirl,1,0.00228050171038,0.001260277261,0.00102022444938,21.0,17.0,18,12,0.151515151515,8.59809919982e-06,0.0013202904639,0.000300066014523,0.00102022444938,8.0,65.0,5,14,0.222222222222,0.000165507189896,3.31818181818,3.3,0.0,0.000360079217428,0,6.0
584,lesbian,cherrybombtv,1,0.00294064694233,0.000420092420332,0.00252055452199,7.0,42.0,5,23,0.139534883721,4.79835376195e-06,0.000420092420332,0.0,0.000420092420332,0,7.0,0,7,0.0,7.24455338415e-06,1.0,0,0.0,0.0,0,0
584,lesbian,NOH8Campaign,3,0.358578887355,0.0484906679469,0.310088219408,808.0,5167.0,142,165,0.142229019308,0.0257850048657,0.0139830762768,0.00504110904399,0.00894196723279,137.0,517.0,40,46,0.0688073394495,0.00154687486515,2.80686695279,33.2327128427,0.00366080537718,0.00114025085519,115.0,26.0
584,lesbian,DIVAmagazine,1,0.00198043569585,0.00114025085519,0.000840184840665,19.0,14.0,15,13,0.375,8.70762562395e-06,0.000600132029046,0.000180039608714,0.000420092420332,3.0,8.0,3,5,0.0,1.18892317552e-05,1.1,0.81,0.000120026405809,6.00132029046e-05,2.0,1.0
584,lesbian,Girlports,1,0.00348076576847,0.000720158434856,0.00276060733361,12.0,46.0,8,22,0.137254901961,2.31802734569e-06,0.000660145231951,0.0,0.000660145231951,0,16.0,0,8,0.0,2.56785176105e-06,1.45454545455,0,0.0,6.00132029046e-05,0,1.0
584,lesbian,LaughingLesbian,1,0.00498109584109,0.000420092420332,0.00456100342075,7.0,76.0,7,27,0.0375,3.76402346773e-06,0.000660145231951,0.0,0.000660145231951,0,11.0,0,9,0.0,0.0,1.0,0,0.0,0.000120026405809,0,2.0
584,lesbian,Lesbilicious,1,0.000420092420332,0.000420092420332,0.0,7.0,0,6,0,0.0,7.16933569779e-07,0.000300066014523,0.0,0.000300066014523,0,7.0,0,5,0.0,6.04307868445e-05,1.4,0,0.0,0.000180039608714,0,3.0
584,lesbian,LezzBuzz,1,0.0026405809278,0.000660145231951,0.00198043569585,11.0,33.0,9,21,0.257142857143,1.20488242653e-05,0.00078017163776,6.00132029046e-05,0.000720158434856,1.0,13.0,1,8,0.0,0.00015991799051,1.07692307692,0.31,0.0,0.0,0,0
584,lesbian,LesBianInt,1,0.000660145231951,0.000180039608714,0.000480105623237,3.0,8.0,2,6,0.222222222222,1.83112888953e-07,0.000360079217428,0.0,0.000360079217428,0,11.0,0,5,0.0,0.00017451740998,1.83333333333,0,0.0,0.000120026405809,0,2.0
584,lesbian,malindalo,1,0.00570125427594,0.00282062053652,0.00288063373942,47.0,48.0,14,12,0.357142857143,3.30038789378e-06,0.00342075256556,0.00162035647843,0.00180039608714,239.0,280.0,6,6,0.390243902439,6.98402881607e-05,9.10526315789,64.3212327355,0.00102022444938,0.00102022444938,26.0,31.0
584,lesbian,LizzytheLezzy,1,0.00600132029046,0.000720158434856,0.00528116185561,12.0,88.0,10,25,0.0989010989011,2.10018801248e-05,0.000360079217428,0.000120026405809,0.000240052811619,2.0,6.0,2,4,0.0,7.06076850248e-06,1.33333333333,0.83,0.0,6.00132029046e-05,0,1.0
584,lesbian,mombian,1,0.00498109584109,0.00222048850747,0.00276060733361,37.0,46.0,18,23,0.185714285714,2.03184101906e-05,0.00276060733361,0.000180039608714,0.0025805677249,6.0,99.0,3,25,0.0697674418605,0.000362258714553,2.28260869565,1.78,6.00132029046e-05,0.000600132029046,1.0,13.0
584,lesbian,Tweetsbian,1,0.00102022444938,0.000480105623237,0.000540118826142,8.0,9.0,6,7,0.0625,3.77060752797e-06,0.000540118826142,0.0,0.000540118826142,0,13.0,0,8,0.0,5.44266945515e-07,1.44444444444,0,0.0,0.000300066014523,0,12.0
584,lesbian,autostraddle,1,0.00186040929004,0.00090019804357,0.000960211246474,15.0,16.0,12,12,0.0689655172414,1.45371082875e-05,0.00120026405809,0.000540118826142,0.000660145231951,13.0,24.0,9,10,0.25,5.70185309608e-05,1.85,3.62161616162,0.000300066014523,0.0,5.0,0
584,lesbian,thepinkpenguins,1,0.00108023765228,0.000120026405809,0.000960211246474,2.0,16.0,2,13,0.125,6.86139549377e-07,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0.0,1.0,0,0.0,0.0,0,0
584,lesbian,riaListicprose,2,0.00186040929004,0.000180039608714,0.00168036968133,3.0,28.0,2,14,0.107142857143,3.02342197225e-08,0.00102022444938,0.0,0.00102022444938,0,35.0,0,10,0.0,5.05347621335e-08,2.05882352941,0,0.0,0.00114025085519,0,43.0
584,lesbian,staceyannchin,1,0.00330072615976,0.00216047530457,0.00114025085519,36.0,19.0,22,10,0.0576923076923,1.75620276257e-07,0.000840184840665,0.000300066014523,0.000540118826142,9.0,12.0,5,7,0.0,2.74182294671e-05,1.5,2.74,0.000480105623237,6.00132029046e-05,9.0,1.0
