GoldWakePress,poetry,11,"poetry,11"
twibes,etsy,25,"outdoors,1,poetry,13,etsy,25"
notexactlyhaiku,poetry,12,"poetry,12"
cendrinemedia,poetry,12,"poetry,12"
matsuobasho,poetry,12,"poetry,12"
JohnMost,poetry,11,"poetry,11"
MsIngridB,poetry,11,"poetry,11"
ChainOfWords,poetry,11,"poetry,11"
portlandhaiku,poetry,12,"poetry,12"
sandyblome,poetry,12,"poetry,12"
SiirFestivali,poetry,11,"poetry,11"
keyholemag,poetry,12,"poetry,12"
W_P_S,poetry,12,"poetry,12"
danielsaudade,poetry,11,"poetry,11"
poetrycandle,poetry,11,"poetry,11"
JadoreBrittanie,poetry,11,"poetry,11"
CliveM,poetry,16,"poetry,16"
BanjoTweets,poetry,10,"poetry,10"
theNew_Beats,poetry,10,"poetry,10"
luxias,poetry,10,"poetry,10"
roberhor,poetry,10,"poetry,10"
litblogs_net,poetry,10,"poetry,10"
inotherwords_c,poetry,10,"poetry,10"
YeyoungQigong,poetry,10,"poetry,10"
freemarketgrip,poetry,10,"poetry,10"
slushpuppy777,poetry,10,"poetry,10"
dandougherty,poetry,10,"poetry,10"
chicagodoree,poetry,10,"poetry,10"
JustTweets,poetry,10,"poetry,10"
lesserdevil,poetry,10,"poetry,10"
badbadpoetcom,poetry,10,"poetry,10"
lacorbeau,poetry,10,"poetry,10"
damnyo4000,poetry,10,"poetry,10"
Mandahl,poetry,10,"poetry,10"
AMidsummerNight,poetry,10,"poetry,10"
HistoryChannel,history,169,"history,169"
HistoryToday,history,113,"history,113"
Historyday,history,97,"history,97"
history_geek,history,84,"history,84"
history_book,history,69,"history,69"
TheHistoryPress,history,62,"poetry,1,history,62"
WWIIToday,history,74,"history,74"
Medievalists,history,66,"history,66"
historytweeter,history,133,"history,133"
HistoryExtra,history,125,"history,125"
CapitolHistory,history,44,"history,44"
PocketHistory,history,53,"history,53"
historynetwork,history,37,"history,37"
amhistorymuseum,history,60,"history,60"
ArchaeologyDN,history,29,"history,29"
NYHistory,history,40,"history,40"
HouseHistorian,history,34,"history,34"
historyfaculty,history,50,"history,50"
dancohen,history,32,"history,32"
historyinanhour,history,38,"history,38"
HistoryTimes,history,28,"history,28"
TimesArchive,history,32,"history,32"
britishmuseum,history,48,"history,48"
greathistory_,history,21,"history,21"
ihr_history,history,45,"history,45"
MedievalWorld,history,35,"history,35"
timelines,history,25,"history,25"
UkNatArchives,history,43,"history,43"
TheHistoryBrew,history,48,"history,48"
HistoryOfAll,history,27,"history,27"
TheWomensMuseum,history,27,"history,27"
TwtsFromHistory,history,39,"history,39"
historicalwomen,history,23,"history,23"
lexhistory,history,18,"history,18"
tannerritchie,history,24,"history,24"
Wendell_Howe,history,23,"history,23"
EMhistblog,history,31,"history,31"
TweetsofOld,history,32,"history,32"
thehistoryguy,history,40,"history,40"
librarycongress,history,39,"poetry,2,history,39"
katrinagulliver,history,22,"history,22"
dayinhistory,history,40,"history,40"
archaeologynews,history,38,"history,38"
TheHistoryWoman,history,37,"history,37"
WWarII,history,31,"history,31"
historicaltweet,history,22,"history,22"
VHStudio,history,18,"history,18"
HistoryCompass,history,27,"history,27"
HISTORYmag,history,32,"history,32"
HistoricTwits,history,12,"history,12"
mohistorymuseum,history,20,"history,20"
Daily_History,history,17,"history,17"
WorldHistory101,history,26,"history,26"
GLIAmericanHist,history,14,"history,14"
adrianmurdoch,history,18,"history,18"
ushistorysite,history,25,"history,25"
mnhs,history,20,"history,20"
histdetectives,history,30,"history,30"
EnglishHeritage,history,30,"outdoors,3,history,30"
brooklynhistory,history,20,"history,20"
NS_Archives,history,13,"history,13"
hist_enthusiast,history,12,"history,12"
fordstheatre,history,15,"history,15"
AntiquiTweet,history,33,"history,33"
MisterHistory,history,23,"history,23"
archaeologymag,history,24,"history,24"
besthistoryweb,history,23,"history,23"
LookBackMaps,history,13,"history,13"
archeology101,history,21,"history,21"
clioweb,history,14,"history,14"
AncientDigger,history,14,"history,14"
RagLinen,history,23,"history,23"
worldhistory,history,22,"history,22"
myHNN,history,20,"history,20"
AHAhistorians,history,27,"history,27"
cambUP_History,history,25,"history,25"
PatriotCast,history,23,"history,23"
britishlibrary,history,25,"poetry,2,history,25"
tenementmuseum,history,18,"history,18"
wceberly,history,13,"history,13"
historycarnival,history,26,"history,26"
SmithsonianMag,history,27,"outdoors,2,history,27"
explorehistory,history,30,"history,30"
TimeMaps,history,10,"history,10"
HistoryDaily,history,16,"history,16"
newsinhistory,history,14,"history,14"
historying,history,12,"history,12"
mercpol,history,13,"history,13"
connecthistory,history,22,"history,22"
samuelpepys,history,23,"history,23"
CanadasHistory,history,19,"history,19"
JustinPollard,history,17,"history,17"
Ben_Cowell,history,10,"history,10"
MissedinHistory,history,21,"history,21"
lucyinglis,history,21,"history,21"
kyhistory,history,11,"history,11"
Presidentfacts,history,10,"history,10"
smithsonian,history,36,"history,36"
I_W_M,history,22,"history,22"
historywebuk,history,17,"history,17"
europeanhistory,history,24,"history,24"
REI,outdoors,119,"outdoors,119"
adventurevida,outdoors,78,"outdoors,78"
campingblogger,outdoors,40,"outdoors,40"
thenorthface,outdoors,64,"outdoors,64"
BackpackerMag,outdoors,56,"outdoors,56"
TheGearJunkie,outdoors,30,"outdoors,30"
outsidemagazine,outdoors,54,"outdoors,54"
patagonia,outdoors,55,"outdoors,55"
ChildrenNature,outdoors,34,"outdoors,34"
CampsterGuy,outdoors,17,"outdoors,17"
TrekLightGear,outdoors,16,"outdoors,16"
RDavidian,outdoors,26,"outdoors,26"
backpacknews,outdoors,26,"outdoors,26"
NatlParkService,outdoors,36,"outdoors,36"
MyNatureApps,outdoors,25,"outdoors,25"
backcountrycom,outdoors,37,"outdoors,37"
Cheecker,outdoors,21,"outdoors,21"
KEEN,outdoors,20,"outdoors,20"
BullsandBeavers,outdoors,22,"outdoors,22"
trimbleoutdoors,outdoors,17,"outdoors,17"
gothunts,outdoors,19,"outdoors,19"
thehikingcenter,outdoors,30,"outdoors,30"
NPCA,outdoors,33,"outdoors,33"
ParksTraveler,outdoors,26,"outdoors,26"
thehunterswife,outdoors,17,"outdoors,17"
OutdoorStream,outdoors,11,"outdoors,11"
SherryinAL,outdoors,15,"outdoors,15"
nature_org,outdoors,24,"outdoors,24"
GoParks,outdoors,31,"outdoors,31"
OUTDChannel,outdoors,21,"outdoors,21"
NWF,outdoors,25,"outdoors,25"
leavenotrace,outdoors,34,"outdoors,34"
HikingTwits,outdoors,14,"outdoors,14"
NatGeo,outdoors,32,"outdoors,32"
NatureRocks,outdoors,25,"outdoors,25"
hardwear,outdoors,33,"outdoors,33"
merrelloutside,outdoors,25,"outdoors,25"
OspreyPacks,outdoors,27,"outdoors,27"
dailyhiker,outdoors,16,"outdoors,16"
ORGEAR,outdoors,25,"outdoors,25"
AdventureLive,outdoors,18,"outdoors,18"
usparkscom,outdoors,20,"outdoors,20"
VAStateParks,outdoors,17,"outdoors,17"
backpacking,outdoors,19,"outdoors,19"
PheasantPhun,outdoors,15,"outdoors,15"
stephanieapears,outdoors,18,"outdoors,18"
GoExploreNature,outdoors,20,"outdoors,20"
Sierra_Magazine,outdoors,18,"outdoors,18"
WalkingAwake,outdoors,15,"outdoors,15"
HuntingLife,outdoors,11,"outdoors,11"
tracksandtrails,outdoors,11,"outdoors,11"
OutdoorGearTV,outdoors,9,"outdoors,9"
HikingLady,outdoors,20,"outdoors,20"
Sierra_Club,outdoors,22,"outdoors,22"
modernhiker,outdoors,12,"outdoors,12"
Arcteryx,outdoors,24,"outdoors,24"
BlackDiamondUSA,outdoors,26,"outdoors,26"
thebackpackertv,outdoors,15,"outdoors,15"
wendmagazine,outdoors,24,"outdoors,24"
EASTERNMNTN,outdoors,17,"outdoors,17"
theoutdoors,outdoors,8,"outdoors,8"
OutdoorNews,outdoors,14,"outdoors,14"
NOLSedu,outdoors,20,"outdoors,20"
Wilderness,outdoors,16,"outdoors,16"
walkscotland,outdoors,19,"outdoors,19"
Trailspotting,outdoors,9,"outdoors,9"
BeOutThere,outdoors,15,"outdoors,15"
theclymb,outdoors,24,"outdoors,24"
jim7226,outdoors,8,"outdoors,8"
AlpineInstitute,outdoors,13,"outdoors,13"
hikingbackpack,outdoors,13,"outdoors,13"
Whitetailchef,outdoors,8,"outdoors,8"
YosemiteNPS,outdoors,18,"outdoors,18"
glaciernps,outdoors,10,"outdoors,10"
OutdoorEyes,outdoors,10,"outdoors,10"
Campmor,outdoors,27,"outdoors,27"
climbing,outdoors,13,"outdoors,13"
TrailMagazine,outdoors,16,"outdoors,16"
PHJFieldStaff,outdoors,8,"outdoors,8"
huntingNfishing,outdoors,16,"outdoors,16"
TheDeerTree,outdoors,10,"outdoors,10"
OutdoorAdventr,outdoors,13,"outdoors,13"
CampWildGirls,outdoors,8,"outdoors,8"
BenGOutdoors,outdoors,12,"outdoors,12"
TrailsofFreedom,outdoors,9,"outdoors,9"
activekidsclub,outdoors,19,"outdoors,19"
100peaks,outdoors,9,"outdoors,9"
budget_camping,outdoors,9,"outdoors,9"
HuskyHiker,outdoors,6,"outdoors,6"
bigskyry,outdoors,8,"outdoors,8"
extremesurvival,outdoors,11,"outdoors,11"
marmotpro,outdoors,19,"outdoors,19"
outsidesd,outdoors,6,"outdoors,6"
swgahunter,outdoors,7,"outdoors,7"
PlayOutdoors,outdoors,16,"outdoors,16"
NaturalBornHike,outdoors,9,"outdoors,9"
outdoordivas,outdoors,11,"outdoors,11"
GrandCanyonRose,outdoors,9,"outdoors,9"
VasqueFootwear,outdoors,9,"outdoors,9"
dsoltesz,outdoors,7,"outdoors,7"
USFWSPacific,outdoors,10,"outdoors,10"
yougrowgirl,gardening,68,"gardening,68"
growwit,gardening,55,"gardening,55"
plangarden,gardening,59,"gardening,59"
minigarden,gardening,51,"gardening,51"
GardenAdvice,gardening,72,"outdoors,3,gardening,72"
TheresaLoe,gardening,36,"gardening,36"
MrBrownThumb,gardening,45,"gardening,45"
gardenknowhow,gardening,63,"gardening,63"
theMulch,gardening,40,"outdoors,1,gardening,40"
Suburban_Farmer,gardening,37,"gardening,37"
EZeeGardening,gardening,33,"gardening,33"
containerplants,gardening,38,"gardening,38"
GreenSoil,gardening,39,"gardening,39"
NatlGardenClubs,gardening,42,"outdoors,1,gardening,42"
Indygardener,gardening,32,"gardening,32"
JudyDigginit,gardening,33,"gardening,33"
CostaFarms,gardening,35,"gardening,35"
GardenFocus,gardening,32,"gardening,32"
treesandshrubs,gardening,30,"outdoors,1,gardening,30"
ShootGardening,gardening,43,"gardening,43"
The_RHS,gardening,45,"outdoors,1,gardening,45"
BotanicalSeeds,gardening,31,"gardening,31"
gardeningfun,gardening,33,"gardening,33"
joegardener,gardening,26,"outdoors,1,gardening,26"
Michelle_at_FG,gardening,28,"gardening,28"
containergarden,gardening,39,"gardening,39"
SuziMcCoyGMG,gardening,26,"gardening,26"
hyperlocavore,gardening,21,"gardening,21"
urbangarden,gardening,25,"gardening,25"
gardenofwords,gardening,25,"gardening,25"
theediblegarden,gardening,27,"gardening,27"
gardenmentor,gardening,23,"gardening,23"
TheYarden,gardening,33,"gardening,33"
torontogardens,gardening,23,"gardening,23"
C_Vanderlinden,gardening,27,"gardening,27"
Learn2Grow,gardening,29,"gardening,29"
VictoryGardenTV,gardening,24,"gardening,24"
steveffeo,gardening,19,"gardening,19"
sweetrebecca,gardening,21,"gardening,21"
RobinRipley,gardening,23,"gardening,23"
TeeRiddle,gardening,23,"gardening,23"
birdsblooms,gardening,18,"gardening,18"
CountryGardener,gardening,22,"gardening,22"
SunsetMag,gardening,19,"gardening,19"
plantweb,gardening,24,"gardening,24"
ImproveYourHome,gardening,22,"gardening,22"
GardeningInfo,gardening,25,"outdoors,1,gardening,25"
flower_power00,gardening,24,"gardening,24"
WDCGardener,gardening,25,"gardening,25"
MorganBotanical,gardening,18,"outdoors,1,gardening,18"
EasyGardeners,gardening,23,"outdoors,1,gardening,23"
PatFitzGerald,gardening,18,"gardening,18"
Gardening4Life,gardening,18,"outdoors,1,gardening,18"
janeperrone,gardening,18,"gardening,18"
Amy_Stewart,gardening,17,"gardening,17"
FlowerBox,gardening,18,"outdoors,1,gardening,18"
gardenjot,gardening,21,"gardening,21"
BatesNursery,gardening,54,"outdoors,1,gardening,54"
myskinnygarden,gardening,25,"gardening,25"
Plantpassion,gardening,19,"gardening,19"
jeanannvk,gardening,30,"gardening,30"
digthedirt,gardening,19,"gardening,19"
gardenweb,gardening,19,"gardening,19"
NaturesGardener,gardening,18,"gardening,18"
RyansGarden,gardening,22,"gardening,22"
compostman,gardening,13,"gardening,13"
douggreen,gardening,14,"gardening,14"
NWGardenFlora,gardening,15,"gardening,15"
genosgarden,gardening,14,"gardening,14"
wildwestgardens,gardening,15,"gardening,15"
AllotmentGarden,gardening,16,"gardening,16"
SassyNancy,gardening,14,"gardening,14"
CityGardening,gardening,19,"gardening,19"
truegrit,gardening,13,"gardening,13"
southerngardens,gardening,14,"gardening,14"
gardeningabc,gardening,16,"gardening,16"
Cocoxochitl,gardening,28,"gardening,28"
SeasonalWisdom,gardening,26,"gardening,26"
DanielsPlantFoo,gardening,13,"gardening,13"
heather4evr,gardening,14,"gardening,14"
GWI,gardening,13,"gardening,13"
sunshine_garden,gardening,13,"gardening,13"
SE_SeedExchange,gardening,13,"gardening,13"
AllotmentAli,gardening,14,"gardening,14"
nativeplants,gardening,14,"outdoors,1,gardening,14"
jennahw,gardening,12,"gardening,12"
Gardora,gardening,15,"outdoors,1,gardening,15"
GetInTheGarden,gardening,33,"gardening,33"
GardeningGuide,gardening,36,"gardening,36"
icangarden,gardening,12,"gardening,12"
rascallyjen,gardening,11,"gardening,11"
SusanReimer,gardening,14,"gardening,14"
srkitchengarden,gardening,16,"gardening,16"
urbangardens,gardening,37,"gardening,37"
MySchoolGarden,gardening,13,"gardening,13"
gardeninheels,gardening,15,"gardening,15"
finegardening,gardening,33,"gardening,33"
e_gardener,gardening,15,"gardening,15"
LifeOnTheBlcny,gardening,31,"gardening,31"
NCoastGardening,gardening,20,"gardening,20"
robstirling,gardening,12,"gardening,12"
jimjonescapo,rapper,53,"rapper,53"
NipseyHussle,rapper,32,"rapper,32"
myfabolouslife,rapper,51,"rapper,51"
thegame,rapper,46,"rapper,46"
Ludacris,rapper,49,"rapper,49"
50cent,rapper,53,"rapper,53"
BusaBusss,rapper,44,"rapper,44"
Thee_LoLaMonroe,rapper,15,"rapper,15"
NICKIMINAJ,rapper,47,"rapper,47"
RasKass,rapper,15,"rapper,15"
Drake,rapper,44,"rapper,44"
Raekwon,rapper,38,"rapper,38"
SnoopDogg,rapper,46,"rapper,46"
Wale,rapper,35,"rapper,35"
souljaboy,rapper,34,"rapper,34"
LupeFiasco,rapper,35,"outdoors,1,rapper,35"
GhostfaceKillah,rapper,31,"rapper,31"
Eminem,rapper,36,"rapper,36"
THAREALYUKMOUTH,rapper,12,"rapper,12"
JoeBudden,rapper,34,"rapper,34"
RealWizKhalifa,rapper,31,"rapper,31"
BowWow,rapper,29,"rapper,29"
kanyewest,rapper,36,"rapper,36"
Tyga,rapper,27,"rapper,27"
TalibKweli,rapper,28,"rapper,28"
slimthugga,rapper,24,"rapper,24"
Khleo_T,rapper,8,"rapper,8"
TheFatBoys,rapper,7,"rapper,7"
JColeNC,rapper,28,"rapper,28"
Royceda59,rapper,29,"rapper,29"
BigBoi,rapper,24,"rapper,24"
therealstylesp,rapper,21,"rapper,21"
QtipTheAbstract,rapper,24,"rapper,24"
iamdiddy,rapper,31,"rapper,31"
LilTunechi,rapper,30,"rapper,30"
gucci1017,rapper,25,"rapper,25"
common,rapper,24,"rapper,24"
XplicitLyric,rapper,7,"rapper,7"
thejuelzsantana,rapper,26,"rapper,26"
Chali2na,rapper,11,"rapper,11"
noreaga,rapper,22,"rapper,22"
BigSean,rapper,25,"rapper,25"
JoellOrtiz,rapper,22,"rapper,22"
TRINArockstarr,rapper,21,"rapper,21"
paulwallbaby,rapper,20,"rapper,20"
RZA,rapper,22,"rapper,22"
asherroth,rapper,22,"rapper,22"
S_C_,rapper,23,"rapper,23"
Tip,rapper,22,"rapper,22"
jemstarmusic,rapper,7,"rapper,7"
Therealkiss,rapper,31,"rapper,31"
rickyrozay,rapper,26,"rapper,26"
llcoolj,rapper,20,"rapper,20"
BIRDMAN5STAR,rapper,22,"rapper,22"
HOT__DOLLAR,rapper,4,"rapper,4"
Nas,rapper,24,"rapper,24"
chamillionaire,rapper,19,"rapper,19"
Nelly_Mo,rapper,21,"rapper,21"
PUSHA_T,rapper,20,"rapper,20"
DorroughMusic,rapper,12,"rapper,12"
WakaFlockaBSM,rapper,20,"rapper,20"
CrackBeatz,rapper,5,"rapper,5"
bobatl,rapper,17,"rapper,17"
JayElectronica,rapper,19,"rapper,19"
LilJon,rapper,16,"rapper,16"
Lloydbanks,rapper,21,"rapper,21"
JOEYCRACKTS,rapper,16,"rapper,16"
SkillzVa,rapper,11,"rapper,11"
MCHammer,rapper,16,"rapper,16"
LilTwist,rapper,13,"rapper,13"
CrookedIntriago,rapper,18,"rapper,18"
MURS,rapper,20,"rapper,20"
201Ransom,rapper,3,"rapper,3"
BrotherAli,rapper,9,"rapper,9"
JAE_MILLZ,rapper,16,"rapper,16"
wyclef,rapper,17,"rapper,17"
THEREALBANNER,rapper,18,"rapper,18"
IAMYUNGJOC,rapper,13,"rapper,13"
LILBTHEBASEDGOD,rapper,14,"rapper,14"
KingDavid251,rapper,6,"rapper,6"
E40,rapper,16,"rapper,16"
CurrenSy_Spitta,rapper,18,"rapper,18"
xzibit,rapper,18,"rapper,18"
pharoahemonch,rapper,16,"rapper,16"
jayrock,rapper,15,"rapper,15"
therealjuicyj,rapper,12,"rapper,12"
BabeHound,rapper,4,"rapper,4"
YoGottiKOM,rapper,12,"rapper,12"
diggy_simmons,rapper,16,"rapper,16"
G5theJett,rapper,4,"rapper,4"
PeteRock,rapper,6,"rapper,6"
CoryGunz,rapper,16,"rapper,16"
mackmaine,rapper,14,"rapper,14"
BunBTrillOG,rapper,16,"rapper,16"
IAmTravisPorter,rapper,12,"rapper,12"
JeanGreasy,rapper,15,"rapper,15"
Mr_Dupri,rapper,10,"rapper,10"
gmalone,rapper,11,"rapper,11"
BrotherMob,rapper,11,"rapper,11"
mainohustlehard,rapper,16,"rapper,16"
LilFlip713,rapper,10,"rapper,10"
